"","X1.k_PlasKid","X1.k_ePlas","X1.k_KidPlas","X1.k_eKid","X1.scale","X1.Plasma0","X2.k_PlasKid","X2.k_ePlas","X2.k_KidPlas","X2.k_eKid","X2.scale","X2.Plasma0","X3.k_PlasKid","X3.k_ePlas","X3.k_KidPlas","X3.k_eKid","X3.scale","X3.Plasma0","X4.k_PlasKid","X4.k_ePlas","X4.k_KidPlas","X4.k_eKid","X4.scale","X4.Plasma0"
"855",2.19491,0.0805438,0.207684,0.00650628,4.13286,50.1453,2.41081,0.0810743,0.237566,0.00607625,4.1824,50.3845,2.37462,0.144915,0.214488,0.00119654,4.24729,52.3023,2.00492,0.121506,0.205522,0.0019264,4.62149,50.2144
"856",2.18022,0.121926,0.226491,0.00271109,4.2647,48.6489,2.50545,0.117556,0.235986,0.00345816,4.20584,51.1663,1.99063,0.0765293,0.174356,0.00693891,4.31953,50.1058,1.99891,0.104379,0.172269,0.00384754,4.29795,49.4963
"857",2.16081,0.035124,0.183738,0.0113052,4.55456,51.2038,2.26319,0.11376,0.238161,0.00345783,4.17576,50.5314,2.18597,0.0162493,0.186357,0.0119164,3.61711,49.4964,1.9914,0.135484,0.212483,0.000250816,4.17073,50.2172
"858",1.97177,0.0576818,0.173263,0.00934887,4.46078,50.0141,2.04262,0.0214823,0.172487,0.0117621,4.32046,49.5472,2.17592,0.021613,0.200626,0.0121935,3.50512,49.9156,2.09997,0.144758,0.188874,0.000491218,4.26292,50.6819
"859",2.00744,0.0700464,0.186763,0.00690519,4.36969,50.0249,2.08597,0.1337,0.206894,0.00172801,4.03182,50.2063,2.29268,0.120459,0.24531,0.00196801,4.68768,50.0709,2.10244,0.145474,0.190295,0.000531792,4.25786,50.7422
"860",2.10538,0.0225501,0.183005,0.0106318,3.83413,48.8298,2.34427,0.030772,0.210664,0.0114977,4.43067,50.4617,2.28,0.126684,0.242582,0.00197397,4.65859,50.0698,2.03856,0.143567,0.192823,0.000580143,4.46203,50.8139
"861",2.01276,0.113682,0.204504,0.00355855,4.69792,51.3144,2.34058,0.0419293,0.224023,0.00972871,4.32148,50.095,2.06127,0.0604179,0.178215,0.00843525,3.93299,49.4734,2.08149,0.157119,0.186968,0.000602033,4.43848,50.5217
"862",2.26367,0.0196422,0.216176,0.0124706,4.10052,48.8894,2.31773,0.0683165,0.217669,0.00754631,4.30837,49.4981,2.01972,0.0266366,0.180665,0.0107315,4.00091,50.9904,2.07093,0.15288,0.188328,0.000613313,4.42864,50.5465
"863",2.18511,0.02771,0.185603,0.0111338,4.35096,49.4165,1.95161,0.121287,0.184489,0.00228451,4.36926,51.6266,2.02374,0.0382411,0.169752,0.0101861,3.95029,51.2472,2.58277,0.0236233,0.230306,0.0115915,3.88589,49.1034
"864",2.09383,0.0297948,0.191838,0.0112451,4.16514,50.2683,1.96814,0.125591,0.181866,0.00197891,4.39156,51.4976,2.2524,0.00262924,0.201132,0.0135169,4.5835,49.6777,2.09808,0.0196231,0.19166,0.0121441,3.8188,49.8008
"865",2.38438,0.00398905,0.211284,0.0133753,3.98648,49.8476,2.12181,0.0374968,0.177238,0.0101195,4.35816,51.6878,2.33746,0.0721252,0.210066,0.0072822,4.16303,51.4215,2.09972,0.115277,0.222914,0.00241228,4.24786,49.9072
"866",2.1364,0.138522,0.216419,0.000851713,4.12374,49.2727,2.15128,0.0240961,0.18092,0.0112722,4.60712,51.1406,2.29462,0.0801904,0.224409,0.00643895,4.35624,51.0066,2.08349,0.00802625,0.169577,0.0120279,4.34292,50.5392
"867",2.20704,0.100393,0.213764,0.00471963,4.42427,51.2517,2.16292,0.0208796,0.169915,0.0117133,4.48602,50.8823,2.03695,0.117353,0.20601,0.00275799,3.7383,49.571,2.16402,0.00481129,0.169783,0.0121324,4.04737,50.2349
"868",2.06149,0.136314,0.193653,0.00125088,4.36856,49.4141,2.05141,0.0487546,0.165625,0.00877693,4.49863,50.4027,2.09892,0.132273,0.200563,0.00158504,4.07342,50.03,2.24283,0.000773773,0.215041,0.0141808,4.50056,49.9489
"869",2.08696,0.144795,0.195332,0.00037462,4.15159,49.4792,2.27402,0.0371041,0.19946,0.010361,3.9671,50.3239,2.05463,0.0609934,0.175363,0.00812394,4.05566,49.8992,2.28489,0.000992896,0.218276,0.0145441,4.61959,50.4125
"870",2.23933,0.0666581,0.200115,0.00766224,4.1776,49.8052,2.00998,0.0773801,0.179318,0.00639536,4.08952,50.2638,2.22674,0.0633005,0.189655,0.00766609,4.35126,49.5837,2.05371,3.39255e-05,0.188983,0.0144709,3.98219,49.7726
"871",2.24638,0.0494287,0.218478,0.00929025,4.41851,49.6257,1.99432,0.0373864,0.187078,0.01074,3.93709,49.4524,2.21468,0.0347711,0.207974,0.0104596,4.43845,49.7922,2.31584,1.65757e-05,0.19413,0.0134517,3.72748,49.6397
"872",2.29229,0.0677009,0.219632,0.00765116,4.53868,49.4839,2.13662,0.0679258,0.195987,0.00769909,4.2249,49.3349,2.08749,0.0587571,0.19006,0.00813457,4.34854,49.4143,2.27307,9.87689e-06,0.211951,0.0138621,4.40982,50.8686
"873",2.25789,0.0883737,0.22998,0.00544647,4.4185,49.0651,2.04454,0.0812893,0.202024,0.00669264,4.38521,48.8453,2.30175,0.0660646,0.210674,0.00742404,4.18524,50.5981,2.04877,2.08145e-05,0.188885,0.0145695,4.2952,48.971
"874",2.07798,0.0736579,0.184908,0.00742862,3.95757,50.6596,2.14476,0.0454253,0.177868,0.0090274,4.43824,49.4497,2.16777,0.101748,0.216899,0.00461949,4.35293,49.548,2.07658,0.00234494,0.183919,0.0130657,4.17358,50.049
"875",2.2568,0.0563038,0.204606,0.00879977,4.05457,50.5675,2.1327,0.137073,0.196957,0.00115507,4.13417,50.0957,2.14342,0.0936412,0.223971,0.00480139,4.38329,49.536,2.10139,0.00198446,0.183164,0.014052,4.1562,50.0056
"876",2.27089,0.0518518,0.213102,0.00916919,4.0471,50.3618,2.03766,0.132568,0.199948,0.00176428,4.33083,50.3227,2.32249,0.114629,0.228512,0.00271108,4.02338,48.8717,2.26429,0.00148547,0.193686,0.0137472,4.34084,51.1154
"877",2.37864,0.088271,0.214817,0.00618598,4.756,51.7831,1.97692,0.14508,0.184117,0.000729221,4.32177,50.985,2.16841,0.10685,0.221419,0.00421212,4.03755,49.0627,1.95854,0.00144966,0.165812,0.0129468,3.96906,49.2749
"878",2.15825,0.122679,0.225744,0.00228829,3.82879,50.3711,1.95696,0.108719,0.190145,0.00327095,4.65246,48.0916,2.15686,0.015537,0.173018,0.0120221,4.08097,50.8184,2.19643,0.149178,0.210834,0.000401214,4.48449,50.5988
"879",2.05744,0.155483,0.185751,0.000310883,4.17725,50.107,2.32356,0.142091,0.220985,0.000829408,4.09423,51.9812,2.15746,0.017435,0.175944,0.011555,4.13638,50.7965,2.04859,0.132755,0.213939,0.000545912,4.1918,48.9775
"880",1.97969,0.149696,0.20074,0.000217881,4.13399,50.9926,2.19128,0.116567,0.211438,0.00306537,4.48268,49.0002,1.92695,0.125952,0.184103,0.00163024,4.40513,49.0322,2.15301,0.0137333,0.171156,0.0118094,4.0818,50.0021
"881",1.93754,0.112574,0.182154,0.00371928,4.023,49.2662,2.17546,0.0580498,0.219729,0.00831507,4.02201,49.0828,1.97998,0.0264004,0.148563,0.0103533,4.14864,50.4709,2.0496,0.121804,0.2025,0.00229727,4.16478,50.3902
"882",2.13883,0.103306,0.20624,0.00457037,4.30261,50.3159,2.15402,0.0790858,0.219553,0.00600123,4.14425,47.761,2.08398,0.0355538,0.192581,0.0105073,4.11039,50.0855,2.04938,0.0365859,0.182777,0.00994128,4.26606,49.7245
"883",2.09205,0.0922849,0.19499,0.00504786,4.22696,50.7823,1.95033,0.117701,0.193159,0.00287005,4.18602,49.3927,1.98337,0.133338,0.196616,0.00152482,4.18348,51.0511,2.1043,0.128894,0.192562,0.00260594,4.14215,50.8651
"884",2.00225,0.0690548,0.17439,0.00729875,4.05201,50.4015,2.17798,0.0799718,0.196586,0.00698887,4.21953,50.3554,1.91726,0.117128,0.19401,0.00261646,4.39786,48.5451,1.90319,0.104981,0.175457,0.00364876,4.0438,50.1555
"885",2.10751,0.11704,0.209774,0.00303064,4.14383,48.8347,2.17337,0.0800672,0.198857,0.00700776,4.19663,50.3406,2.11824,0.0483488,0.198993,0.00929768,4.18771,49.8529,2.10101,0.0706119,0.188428,0.00790777,4.27897,49.732
"886",2.29555,0.034593,0.208472,0.0104192,4.44521,51.3111,2.18549,0.0783693,0.199251,0.00686975,4.16912,50.3702,2.19463,0.0706785,0.207125,0.00749374,4.05787,50.2563,2.23744,0.0770635,0.218254,0.00612458,3.76539,50.5673
"887",2.30636,0.0405928,0.212517,0.0105265,4.25218,50.3233,1.99596,0.0743283,0.182999,0.0072178,4.31662,49.7787,2.00367,0.0991848,0.198416,0.00443843,4.54908,48.432,2.18648,0.0265255,0.188127,0.0120309,3.84012,50.8665
"888",2.35809,0.140527,0.239176,0.000560001,4.05374,48.7528,2.20697,0.0315439,0.186427,0.0103953,4.34913,50.8217,2.04061,0.110967,0.197999,0.00332127,4.29234,48.5557,2.20374,0.0254438,0.194609,0.0119125,4.22006,49.9013
"889",2.37005,0.133613,0.229802,0.00109547,4.04436,49.3156,2.24816,0.0106466,0.206422,0.0137795,4.27604,51.3985,2.23025,0.0342146,0.199753,0.0111223,3.96528,51.6023,1.9378,0.0521396,0.162065,0.00908727,4.36688,49.051
"890",1.92752,0.023807,0.147685,0.010671,4.32189,50.4666,2.00195,0.0108746,0.181243,0.0122472,4.32473,49.0207,2.20556,0.029695,0.201088,0.0112421,4.03419,50.9513,2.3237,0.126222,0.214699,0.00180228,4.07957,50.4837
"891",2.33202,0.119158,0.248128,0.00206327,4.11747,49.6534,2.0461,0.0052402,0.159869,0.0125203,4.29402,48.7288,1.93116,0.0301351,0.168781,0.0107628,4.50036,48.9548,2.0053,0.0463848,0.172514,0.00967525,4.28313,49.7453
"892",2.06402,0.0474692,0.193559,0.00982425,4.54423,49.3379,2.36924,0.0157512,0.194865,0.0120796,4.1906,50.5275,2.20821,0.0843179,0.200111,0.00617325,4.45049,50.5761,1.91154,0.00798143,0.15686,0.0128428,4.36313,48.4943
"893",2.09749,0.110388,0.181412,0.00330208,3.84901,50.0142,2.15315,0.0190798,0.19204,0.0125917,4.31147,51.878,2.14692,0.0522732,0.20448,0.00911115,4.13329,48.9793,2.17697,0.033331,0.196439,0.0104433,3.81692,50.0427
"894",2.06225,0.0511289,0.20507,0.00957163,3.93022,49.7153,2.0732,0.0963347,0.200138,0.00442202,4.29417,48.8882,2.06162,0.0717627,0.193781,0.00713201,4.6972,49.6004,2.21075,0.0360507,0.194925,0.010175,3.8888,49.8517
"895",1.93619,0.122737,0.18237,0.00231515,4.60682,50.5694,2.54583,0.0154557,0.236793,0.0129015,3.88016,50.4093,1.95053,0.082488,0.175656,0.00610675,4.46316,48.2022,2.18823,0.0352871,0.191678,0.0102868,3.96545,49.7067
"896",1.98423,0.0427884,0.17579,0.00988536,4.3231,49.6116,2.44284,0.015312,0.216903,0.0120663,3.94211,51.3656,1.92759,0.0725531,0.174756,0.00625891,4.4431,48.8821,2.01579,0.130032,0.189017,0.00242114,4.28004,49.3798
"897",2.14682,0.131737,0.218305,0.00161277,4.05256,50.7051,2.09835,0.121876,0.214887,0.00239935,4.5826,49.5592,2.19672,0.0568708,0.182849,0.00931553,3.79014,51.1953,2.22121,0.112493,0.21132,0.00412529,4.00555,50.322
"898",1.82714,0.130167,0.164396,0.00193901,4.12672,50.3183,2.3734,0.0386492,0.224933,0.0111793,3.63431,50.5018,2.23557,0.0333402,0.182778,0.00999269,3.987,51.7423,2.01827,0.13749,0.206175,0.00112043,4.27499,50.2677
"899",1.92402,0.151149,0.172617,0.00032941,4.24323,51.0251,2.33507,0.0250996,0.223501,0.0123625,3.49313,49.8791,2.05409,0.0420942,0.187257,0.00975565,3.90907,49.895,2.07936,0.139379,0.186439,0.00133186,4.17739,50.4354
"900",2.09728,0.134215,0.222033,0.00048232,4.43597,48.4446,2.02261,0.139504,0.211596,0.000590717,3.99798,50.4384,2.2292,0.0971157,0.209922,0.00464718,4.55574,50.1258,2.25735,0.0739194,0.241827,0.00697712,4.34547,49.3889
"901",1.97451,0.0519517,0.17659,0.00895398,4.28104,49.207,2.05826,0.0207035,0.176676,0.0114937,4.21636,50.0397,1.96472,0.0763057,0.179684,0.00673714,3.97223,49.6362,2.07729,0.0248177,0.19725,0.0119088,4.17837,48.9032
"902",2.18854,0.0961382,0.211008,0.00421643,4.27934,50.003,2.03185,0.0378642,0.1927,0.0104746,3.96561,49.0478,1.90159,0.0966298,0.170047,0.00492579,3.62997,50.4061,1.92336,0.11164,0.171824,0.00386698,4.37446,50.6107
"903",2.20516,0.102868,0.212248,0.00430799,4.24879,49.9039,1.82042,0.101059,0.172841,0.00445901,4.10657,50.1671,2.07237,0.115111,0.163156,0.00316207,3.83974,50.0133,1.88122,0.0937503,0.161899,0.00488569,4.13789,50.0484
"904",2.0826,0.0854684,0.18605,0.00571581,4.46762,50.5884,2.126,0.142411,0.208445,0.000322279,4.07771,49.3503,2.14485,0.0179307,0.170311,0.0110285,4.63131,49.5263,1.82005,0.105136,0.164957,0.00368695,4.06537,48.5817
"905",2.1071,0.0938104,0.177762,0.00478373,4.48124,50.5337,2.09873,0.0264508,0.177757,0.0108701,4.10059,49.9726,2.04359,0.0207268,0.175642,0.0118967,4.55082,49.7446,2.14756,0.0371431,0.184689,0.0100987,4.18713,49.9447
"906",2.13506,0.0998748,0.174442,0.00463584,4.51848,50.5636,1.97612,0.0323178,0.164047,0.0102732,4.23911,50.1738,2.22596,0.060925,0.204284,0.00864536,3.92136,49.8308,2.21094,0.0405548,0.183601,0.00947722,3.98166,49.7728
"907",2.25808,0.0349678,0.177686,0.00985242,3.89371,49.5039,1.92376,0.0383136,0.166458,0.00998265,4.40736,50.4746,2.05603,0.123719,0.204422,0.00254831,3.98143,50.2073,2.09187,0.0316335,0.203971,0.0111535,4.56593,49.5538
"908",2.15859,0.0310269,0.190415,0.0107017,3.88469,49.7082,1.96426,0.0381064,0.175199,0.0108017,4.48678,50.4975,2.10879,0.137855,0.216497,0.00088633,4.35183,49.2695,2.16462,0.0419864,0.186768,0.00927706,4.18566,49.2138
"909",2.17674,0.0283114,0.192949,0.011105,4.30975,50.3555,2.08561,0.0361043,0.171484,0.0096545,4.51672,50.6656,2.14635,0.0948151,0.212781,0.00446673,4.0153,50.606,1.9958,0.0577815,0.159616,0.00806616,4.34602,50.6849
"910",2.15525,0.0266861,0.187673,0.0112248,4.41457,50.4333,2.08694,0.109926,0.215506,0.00412512,3.77493,49.6984,2.24443,0.104325,0.214631,0.0034121,4.1576,49.8801,2.22385,0.049395,0.21378,0.00908869,4.06922,48.7034
"911",1.92787,0.131521,0.186593,0.00147824,4.12948,49.2459,1.97097,0.110502,0.207778,0.00363024,3.8609,50.169,2.08198,0.0219064,0.180498,0.0110828,4.18789,50.357,2.08011,0.00629124,0.176085,0.0127781,4.19965,49.2634
"912",1.96396,0.130241,0.18222,0.00187721,4.16197,49.0886,1.93489,0.087031,0.187975,0.00473712,3.87964,49.898,1.95621,0.0940677,0.185167,0.00510017,4.46008,50.0276,1.96323,0.125901,0.195898,0.00198982,4.30272,50.0509
"913",1.95729,0.130141,0.190646,0.00189344,4.08117,50.7545,1.94632,0.132425,0.179562,0.00237672,3.85222,49.8422,2.29346,0.00881822,0.198156,0.0127945,4.05854,49.7204,2.17629,0.122589,0.193536,0.00272938,4.08847,50.7705
"914",1.97282,0.0401554,0.169782,0.00968728,4.21129,49.9576,2.27376,0.0646472,0.221776,0.00804598,4.64889,48.2379,2.21283,0.0227721,0.190491,0.0113022,4.08647,51.2766,1.88738,0.0532972,0.179413,0.00877779,4.51093,48.5843
"915",2.11236,0.0204083,0.180222,0.0115264,4.06137,49.0728,2.21142,0.0652971,0.205698,0.00748942,4.21595,49.9918,2.28788,0.0149648,0.211102,0.0131106,4.24781,50.9003,2.10143,0.0744579,0.203744,0.00714226,4.33501,51.1969
"916",1.96245,0.0957025,0.17119,0.00484922,4.30724,51.4017,2.03769,0.129718,0.22014,0.000821533,4.62636,49.6076,2.16374,0.118244,0.220172,0.00219885,4.27458,49.3063,2.06402,0.0631644,0.19609,0.00776633,4.06181,48.7357
"917",2.12023,0.0886799,0.162966,0.0054382,4.28097,50.9377,2.20634,0.120696,0.212302,0.00273215,4.21037,49.6658,2.09112,0.0297843,0.169034,0.0109617,4.32713,51.1748,2.25624,0.0248799,0.199953,0.0116612,4.44765,50.5934
"918",2.11862,0.0870951,0.162525,0.005208,4.28692,50.939,2.25632,0.0964977,0.226005,0.0054618,4.05332,50.346,2.13448,0.0625267,0.180949,0.00812586,4.17147,50.8959,2.32247,0.0319179,0.220011,0.0114133,4.52609,50.3032
"919",2.04196,0.104071,0.173757,0.00500837,4.23271,51.3256,2.26444,0.11387,0.215207,0.00300512,3.97713,51.2225,2.06512,0.0532891,0.186378,0.00907682,3.92329,50.66,1.87519,0.106433,0.1674,0.00365862,4.0067,49.6894
"920",2.03083,0.0912593,0.183024,0.00496142,4.39837,49.4056,2.28728,0.11073,0.213402,0.00344772,4.0111,51.0873,2.1414,0.044465,0.18739,0.00958552,3.97153,49.8502,1.93779,0.0905253,0.176197,0.00492642,4.75611,48.8218
"921",2.01015,0.0870012,0.200667,0.00519465,4.26355,48.6373,2.26691,0.00684487,0.191656,0.012561,4.38966,50.2128,2.20654,0.0247146,0.189403,0.0115496,4.29902,50.6565,1.89476,0.104825,0.175814,0.00432345,4.5448,49.3408
"922",1.88615,0.0858499,0.160873,0.00570043,4.05306,50.0327,1.86251,0.142355,0.179568,0.000162917,4.05318,49.5081,2.228,0.0150905,0.206217,0.0129758,4.20452,50.7737,1.93748,0.0946172,0.176042,0.00557499,4.53125,49.2498
"923",2.03925,0.079141,0.19073,0.00634941,3.92867,50.2464,2.03538,0.140931,0.213105,0.000282989,4.50324,50.6344,2.12768,0.0569476,0.193501,0.00815912,4.31862,48.7652,1.91558,0.0977222,0.176905,0.00402771,4.52039,49.2073
"924",2.22825,0.0313264,0.199963,0.0111928,4.66018,49.6062,2.18598,0.139575,0.203306,0.00104991,4.77344,49.9823,2.10204,0.104706,0.213592,0.00345573,4.64953,47.8154,1.88187,0.0934319,0.184487,0.00479831,4.62789,49.0285
"925",2.21466,0.125937,0.24125,0.000858012,4.23137,50.2973,2.05307,0.115049,0.212385,0.00302412,4.62908,50.0971,2.08924,0.111278,0.210412,0.00304097,4.30088,48.9828,1.84538,0.128291,0.190637,0.00170089,4.41008,48.9493
"926",1.94904,0.0618365,0.155542,0.00730101,4.32577,49.3026,2.1561,0.113498,0.190665,0.00335467,4.28278,50.8151,2.06316,0.10961,0.213598,0.0027345,4.30532,48.896,2.11153,0.133633,0.205746,0.00158722,4.36547,48.7149
"927",2.21831,0.0692314,0.191462,0.00704065,4.33801,50.698,1.99003,0.0838501,0.197923,0.0056078,4.14354,49.2829,2.15786,0.0499066,0.173137,0.00849502,4.57613,51.3033,2.16663,0.0265475,0.174695,0.0111635,4.32229,50.9955
"928",2.24468,0.0685398,0.19267,0.0081646,4.35052,50.6348,2.05933,0.101489,0.185384,0.00398532,4.43289,49.8544,2.1909,0.0577233,0.174249,0.00810685,4.42199,51.1078,2.0875,0.0395451,0.178948,0.00998932,4.29326,48.8814
"929",2.00254,0.119796,0.167884,0.00275982,3.64885,50.4103,1.98608,0.0761944,0.19441,0.0062502,4.06745,49.3184,1.83957,0.13723,0.178282,0.00123699,4.13856,48.2854,1.95975,0.0181284,0.174638,0.0120497,4.3689,48.2238
"930",1.86085,0.141917,0.1587,0.00124152,4.60291,48.6489,2.19359,0.095482,0.202634,0.00442269,4.01428,49.289,1.84071,0.139306,0.178799,0.00127254,4.13124,48.2875,2.32291,0.00272653,0.207643,0.0140108,4.15884,50.9516
"931",1.86597,0.136745,0.155421,0.00137876,4.5783,48.3813,1.95619,0.0980478,0.196085,0.00417436,4.31171,49.89,1.83031,0.130133,0.184284,0.00124555,4.16451,48.8899,2.36301,0.00341803,0.19918,0.0130303,4.09872,52.333
"932",1.84885,0.131556,0.154288,0.00153807,4.57972,48.6123,2.11983,0.0330597,0.176359,0.0111999,4.17988,49.8511,2.59403,0.0106329,0.237567,0.0128285,4.29111,49.6424,2.4757,0.0168596,0.227781,0.0121533,4.15463,48.5833
"933",1.803,0.120182,0.163554,0.0022444,4.48501,48.1005,2.0643,0.0130598,0.191975,0.0129697,3.97196,49.799,2.61493,0.00968299,0.253436,0.0134199,4.45904,51.3296,2.16775,0.00832573,0.17569,0.0123124,4.40663,50.5167
"934",1.77979,0.127157,0.160647,0.00205909,4.49481,48.0222,2.18365,0.0120493,0.174719,0.0123971,3.96221,49.9573,2.02002,0.136164,0.195385,0.000654632,4.07624,48.6791,2.18852,0.00857333,0.191323,0.0127618,4.0844,49.466
"935",1.70957,0.143209,0.157836,0.000851443,4.84982,48.6842,1.96946,0.146641,0.190677,0.000636777,4.23726,49.7821,1.86651,0.135149,0.204725,0.000550135,4.16488,49.7255,2.21206,0.0174205,0.191398,0.0123841,4.13502,49.958
"936",1.69108,0.132451,0.144675,0.00144169,4.44572,49.1238,2.18043,0.0137793,0.180493,0.0121407,4.20157,49.9607,2.25035,0.00588271,0.188056,0.0132548,4.05431,50.0172,2.01412,0.025422,0.168627,0.0109606,4.08965,50.7271
"937",2.5364,0.0159309,0.266211,0.0139473,4.04103,50.6014,2.04122,0.042456,0.175955,0.010299,4.35534,51.3416,2.14769,0.00513738,0.178939,0.012439,4.13653,50.79,1.97415,0.0277349,0.162451,0.0111078,4.06921,50.8349
"938",2.34122,0.068479,0.205343,0.00687375,4.27406,48.9508,2.19864,0.11857,0.212935,0.0032441,4.12819,48.7875,2.03717,0.101323,0.191065,0.00397264,4.41363,48.5787,2.08121,0.060756,0.17975,0.00787403,3.97627,50.1588
"939",2.30006,0.0778081,0.209953,0.00628255,4.2464,48.7906,2.09859,0.131318,0.219616,0.00118289,4.56962,49.8896,2.05309,0.0934133,0.207979,0.00499475,4.53319,49.1159,2.05774,0.110852,0.211892,0.0031176,4.28018,48.7334
"940",2.40707,0.0244528,0.246253,0.0124391,4.41319,49.2345,2.08419,0.00649033,0.173609,0.0129083,4.08054,49.487,2.08699,0.0406948,0.18526,0.0096671,4.56229,48.4445,2.01055,0.0280389,0.175735,0.0110356,4.4191,49.2769
"941",2.49291,0.0392471,0.247134,0.0104282,4.42631,49.735,2.03883,0.00601837,0.183448,0.0131638,4.15086,49.1839,2.25584,0.0979625,0.216753,0.00507446,4.18337,52.3715,2.11285,0.135658,0.211519,0.00116491,4.44889,49.4986
"942",2.34312,0.0431526,0.239765,0.0101051,4.52689,50.0785,2.11618,0.00989529,0.171104,0.0123779,4.52554,50.7811,2.26021,0.091697,0.217515,0.00567912,4.20823,52.0244,2.18286,0.0568586,0.201351,0.00887864,4.19218,50.0964
"943",2.31336,0.0348079,0.222591,0.0112511,4.55019,49.8445,2.26718,0.00970367,0.20139,0.01277,3.99892,48.98,1.84954,0.0789787,0.145412,0.00627718,4.0808,50.9948,2.22514,0.0131811,0.19933,0.0121739,4.63952,48.5906
"944",1.83917,0.146974,0.165281,0.000182365,4.01468,49.5525,2.14113,0.0205594,0.197182,0.0119234,4.12904,49.1026,1.81793,0.0673215,0.152145,0.00710641,4.03204,49.8074,2.35883,0.0477941,0.230956,0.010148,4.03236,51.4024
"945",2.18218,0.130072,0.215213,0.00140801,4.20572,50.0313,2.23759,0.0226222,0.190434,0.0116451,4.0808,50.4283,2.02078,0.0436926,0.168755,0.00985852,4.44553,50.8934,1.94336,0.0850974,0.187587,0.00580339,4.1617,49.6801
"946",2.05923,0.0250129,0.174251,0.0112811,4.3338,50.1198,1.92483,0.138119,0.193094,0.000810281,4.15767,48.5137,2.13898,0.0496777,0.202801,0.00913446,4.45884,49.5975,2.02265,0.132205,0.174507,0.00181483,4.12532,51.3642
"947",2.30802,0.0153736,0.206418,0.0121954,4.36896,48.9157,1.96026,0.129508,0.179164,0.00161509,4.41712,50.1166,2.321,0.101186,0.226534,0.0046153,4.68222,49.833,2.19019,0.0227775,0.201557,0.0118347,4.42368,48.7566
"948",1.9144,0.145835,0.183262,0.000412011,4.12304,50.3565,1.81719,0.102229,0.177991,0.00393754,4.76416,48.6896,2.25618,0.069025,0.22266,0.00755959,4.35031,50.6838,1.95321,0.116838,0.186305,0.00300826,4.24126,51.3509
"949",1.856,0.149271,0.181327,0.00027914,4.14271,50.5816,2.08919,0.0871692,0.190242,0.00572322,3.76631,50.7663,2.00913,0.120435,0.186725,0.00277323,4.18053,51.3425,2.04362,0.0106905,0.182323,0.0131015,4.03794,48.7947
"950",2.12508,0.153691,0.188188,0.000208114,4.44498,50.7816,2.09582,0.101628,0.199256,0.00422459,3.95836,49.8625,2.21962,0.0415634,0.193251,0.0100649,4.3019,51.1269,2.25589,0.0402194,0.200069,0.00923078,4.0831,50.0428
"951",1.96424,0.147304,0.20224,0.000355222,4.95141,52.0334,2.36192,0.0217885,0.209936,0.0119345,4.53036,50.2174,1.9764,0.145285,0.191756,0.000837246,4.13443,49.366,2.21579,0.0272488,0.201762,0.0114206,4.02404,50.1062
"952",2.01646,0.143507,0.198818,0.000345901,4.85693,52.2369,2.17801,0.125502,0.223783,0.0017839,4.32063,50.0185,1.8996,0.145566,0.189437,0.000520966,4.39972,50.0405,2.26132,0.0215073,0.202219,0.0119685,4.15265,49.9054
"953",2.01661,0.154412,0.178493,0.000267137,4.85951,50.6217,2.20668,0.0166479,0.178123,0.0117223,4.03442,49.7627,2.26712,0.0384131,0.193883,0.00972921,4.13454,49.8298,2.19803,0.0275787,0.208187,0.011273,4.59851,50.2235
"954",2.03749,0.148592,0.182593,0.000250177,4.92355,50.7911,1.89485,0.0941169,0.176411,0.00462586,4.33381,49.4088,2.32683,0.0479444,0.213714,0.00910719,3.67515,49.5769,2.18241,0.114616,0.205753,0.00339578,3.96647,49.7405
"955",1.91982,0.142962,0.185729,0.000480791,4.68872,50.7436,1.96771,0.0616366,0.176465,0.00751331,4.49677,49.2631,2.17613,0.104337,0.201731,0.00458427,3.89865,50.7083,2.10195,0.0999234,0.209162,0.0042802,3.99001,49.9547
