"","X1.k_PlasKid","X1.k_ePlas","X1.k_KidPlas","X1.k_eKid","X1.k_AccuKid","X1.k_KidAccu","X1.scale","X1.Plasma0","X2.k_PlasKid","X2.k_ePlas","X2.k_KidPlas","X2.k_eKid","X2.k_AccuKid","X2.k_KidAccu","X2.scale","X2.Plasma0","X3.k_PlasKid","X3.k_ePlas","X3.k_KidPlas","X3.k_eKid","X3.k_AccuKid","X3.k_KidAccu","X3.scale","X3.Plasma0","X4.k_PlasKid","X4.k_ePlas","X4.k_KidPlas","X4.k_eKid","X4.k_AccuKid","X4.k_KidAccu","X4.scale","X4.Plasma0"
"3235",2.10471,0.0873872,0.197223,0.00184262,0.000368891,0.00416609,4.00457,49.8986,2.32505,0.107135,0.2392,1.97467e-05,0.000464137,0.00499258,3.79258,49.6004,2.20129,0.0195524,0.19859,0.00778677,0.00035164,0.00561342,3.47316,48.2709,1.93774,0.0915488,0.189892,0.00200253,0.000458009,0.00518201,3.81634,50.1189
"3236",2.17576,0.0485086,0.19917,0.00541004,0.000503791,0.00512559,3.64657,49.2194,2.15104,0.113324,0.198402,0.00018956,0.000468783,0.00417105,4.10547,50.1122,2.1745,0.0111029,0.202669,0.00807114,0.000384379,0.00475532,3.33242,48.2148,2.10639,0.0567081,0.185415,0.00444286,0.000372624,0.00529203,3.22568,49.876
"3237",2.07133,0.0299546,0.208154,0.00715955,0.000422325,0.00536352,3.62945,48.3703,2.09444,0.12075,0.200782,0.000305788,0.000514479,0.00426516,4.43066,51.7486,2.23225,0.0454261,0.183913,0.00636086,0.000585446,0.00413935,4.12429,50.534,2.36488,0.0497574,0.228239,0.00620807,0.000575064,0.0043163,4.51712,50.2762
"3238",2.31982,0.00288199,0.212192,0.0111568,0.000564979,0.00392117,4.65683,51.3235,2.13639,0.11562,0.206574,7.73813e-05,0.000532376,0.00426171,4.02805,50.8317,1.96183,0.00914649,0.19091,0.0106951,0.000535699,0.00446482,4.80325,47.8801,2.26429,0.0710339,0.233034,0.00353125,0.000535464,0.00476782,3.84768,49.9393
"3239",2.47507,0.00524287,0.228731,0.0103202,0.00060199,0.00431365,4.11371,50.2909,2.05092,0.101213,0.211612,0.00109429,0.000499956,0.00502088,4.38674,48.9114,1.99997,0.0290359,0.204457,0.00859798,0.000588048,0.00438789,4.41612,47.769,2.11292,0.0762463,0.206543,0.00270171,0.000448883,0.00468734,3.86254,49.0782
"3240",2.47223,0.00385715,0.217905,0.0102849,0.000534572,0.00424535,4.1471,49.2762,2.07261,0.106774,0.228073,0.00095307,0.000542641,0.00486947,4.40658,49.159,2.15663,0.014506,0.200151,0.00950877,0.000465255,0.00447324,4.24966,48.4065,2.18976,0.0756977,0.216157,0.00280035,0.00045795,0.00472277,3.81484,48.7493
"3241",2.43415,0.0261605,0.229392,0.00893535,0.000504605,0.00468932,4.21117,50.6758,2.2076,0.111107,0.216735,0.000470124,0.000614908,0.00491024,3.90326,49.5954,2.0876,0.0396171,0.188352,0.00665223,0.000457509,0.00496417,3.4532,51.7084,2.14292,0.0282214,0.214224,0.00904055,0.000563563,0.00476569,4.18688,50.2158
"3242",2.18413,0.0304043,0.214016,0.00763537,0.000456626,0.00502422,3.7651,48.6101,2.07983,0.0794463,0.210904,0.00383414,0.000411056,0.00419502,4.32254,51.117,1.95362,0.0789321,0.204388,0.00261591,0.000547462,0.00489968,3.88211,48.4737,2.15672,0.101834,0.205441,0.00105718,0.000536666,0.00481096,3.98318,50
"3243",2.28333,0.0828871,0.227327,0.00272288,0.000447416,0.00474355,3.94353,50.6098,2.15422,0.0921443,0.198308,0.00189396,0.000414028,0.00410346,4.24114,50.0587,2.08737,0.0761907,0.200815,0.0035411,0.000587055,0.00481006,4.10465,48.4348,2.11754,0.0413424,0.211658,0.00688191,0.000519164,0.00460343,4.43302,48.9576
"3244",2.20392,0.0878074,0.214121,0.00241749,0.000483127,0.00440431,4.17069,49.8104,2.16682,0.0315406,0.188778,0.00706896,0.000377365,0.00516329,3.41807,50.7461,2.1051,0.0831093,0.206344,0.00299248,0.000539686,0.00458987,4.08398,49.1038,2.05288,0.0630363,0.208958,0.00570665,0.000548402,0.00450447,4.41414,49.9744
"3245",2.18046,0.0811145,0.217833,0.00299467,0.000529078,0.00441726,4.11405,49.8594,2.20899,0.101227,0.225479,0.00143465,0.000647067,0.00427131,4.61443,48.7264,1.942,0.0537595,0.181824,0.00475279,0.000395591,0.00533365,3.48041,49.8275,2.12539,0.0761285,0.197803,0.00347563,0.000448282,0.00435132,3.90515,49.2485
"3246",2.2234,0.0922542,0.207457,0.00223551,0.000480473,0.00443315,4.21992,49.7709,2.07277,0.103195,0.201741,0.00092056,0.000547311,0.00479453,4.02794,49.4012,1.95188,0.069394,0.177834,0.00372696,0.000363274,0.00549432,3.3975,49.7664,1.95009,0.0403284,0.178838,0.00754482,0.000526218,0.00478526,4.14793,49.1195
"3247",2.16384,0.0926143,0.224054,0.00146622,0.000437207,0.00409201,4.15192,49.2819,2.07084,0.098574,0.202389,0.000915424,0.000548151,0.00479128,4.02868,49.4212,1.85445,0.0818497,0.183687,0.00184048,0.000354519,0.00538664,3.27342,48.953,2.37191,0.0961494,0.248144,0.00140334,0.000445595,0.0046777,4.08142,50.8932
"3248",2.28908,0.0285686,0.209908,0.00820177,0.000581738,0.00502637,4.11646,49.2568,2.21952,0.105463,0.221578,0.000301356,0.000353343,0.00494371,3.61777,49.4501,1.99985,0.0620887,0.201603,0.00430392,0.000346021,0.0052297,3.62312,49.3228,1.90767,0.0729188,0.175487,0.00416287,0.000545311,0.00431489,4.30692,49.8088
"3249",2.23356,0.0392594,0.221804,0.00657979,0.000472494,0.00420654,4.00462,49.0025,2.15821,0.102662,0.237583,9.12123e-06,0.000405314,0.00478142,4.15786,48.8567,2.04232,0.0908668,0.197841,0.0013856,0.000444809,0.00490068,3.55308,48.777,2.19066,0.0950022,0.206404,0.00195354,0.000421333,0.00433088,4.05974,50.5109
"3250",2.21532,0.0353087,0.211589,0.0071818,0.000422872,0.00446654,4.27076,49.156,2.06263,0.107987,0.196761,2.26775e-05,0.000440558,0.0050209,3.71168,51.0141,2.00655,0.00641926,0.182533,0.00961899,0.000477732,0.00458353,3.73647,50.915,2.28201,0.0213082,0.229954,0.00972689,0.000627124,0.00465333,4.24678,50.7886
"3251",2.44396,0.0361242,0.245313,0.00743911,0.000462816,0.0047618,4.24562,49.3047,2.06684,0.111065,0.20661,4.70336e-05,0.000481751,0.00544172,3.53447,51.5401,2.02253,0.00651289,0.182177,0.00991496,0.000472588,0.00465462,3.83138,50.9579,1.99048,0.0900446,0.194253,0.00161723,0.000397519,0.00468334,3.7853,48.845
"3252",2.31472,0.0664074,0.230892,0.00382805,0.000446806,0.00508912,3.49628,51.4626,2.1645,0.103235,0.219323,4.19238e-05,0.000387056,0.0050336,3.71944,49.8011,2.19369,0.00194367,0.169152,0.00968694,0.000557507,0.0044192,3.76022,51.5374,2.10506,0.0748891,0.212155,0.00364782,0.000517957,0.0055524,3.60111,50.3445
"3253",2.03533,0.0571142,0.199084,0.00496728,0.000465356,0.00409729,4.1982,47.7569,2.1114,0.105341,0.22362,3.86802e-05,0.00040341,0.00501555,3.78923,50.5727,2.44243,0.00227697,0.258194,0.0101298,0.000350177,0.00525213,3.7266,49.8408,2.16539,0.0533843,0.206954,0.00596836,0.000583254,0.00571673,3.6968,50.2643
"3254",2.33256,0.0746532,0.231788,0.00348183,0.000464873,0.00487381,3.65052,51.4267,2.18417,0.122252,0.203604,1.05193e-05,0.000445001,0.00450404,3.97014,50.0549,2.5996,0.00202027,0.237485,0.0101441,0.00048939,0.00531118,3.34928,50.1517,2.07305,0.0173769,0.173283,0.00819693,0.000432243,0.00496786,3.42282,49.5602
"3255",2.09089,0.0669193,0.209308,0.00409046,0.000475208,0.00471587,3.81043,50.0883,2.21229,0.106967,0.222788,0.000188843,0.000443633,0.00506802,3.83594,49.5595,2.53278,0.00290703,0.244538,0.0102675,0.000476129,0.00528628,3.44203,49.9986,2.1325,0.0644419,0.202903,0.00447923,0.000358444,0.00493604,3.79834,50.1621
"3256",2.11737,0.0516025,0.214226,0.00500899,0.000538,0.00534933,3.54844,49.3389,2.22871,0.0533598,0.211147,0.00638686,0.000524035,0.00434627,4.41732,50.1527,2.54686,0.00256388,0.23779,0.0102614,0.000451871,0.00539227,3.55779,50.0175,2.12533,0.0728259,0.207504,0.00361165,0.000357061,0.00487339,3.82058,50.1527
"3257",2.17661,0.0437648,0.212705,0.00597351,0.000293286,0.00454104,3.73747,49.4236,2.32771,0.0369577,0.21933,0.00747373,0.000430198,0.00482781,3.9547,49.0079,2.2236,0.00524239,0.221948,0.010521,0.000403777,0.00494314,3.95104,48.7438,2.05789,0.0371147,0.197526,0.00751458,0.000581457,0.00386641,4.64075,49.6677
"3258",2.24337,0.0483418,0.208085,0.00558177,0.000333691,0.00461967,3.70789,48.8462,2.3371,0.0322841,0.22238,0.00781716,0.000426167,0.00482118,3.97081,48.9841,1.98981,0.0829374,0.175998,0.00277144,0.000478867,0.00469164,3.53764,51.4076,2.26518,0.0496885,0.20811,0.00664925,0.000554526,0.00413651,4.31146,51.1924
"3259",2.12715,0.00986205,0.207678,0.0099322,0.000454488,0.00490908,3.8787,49.9027,2.06272,0.0901499,0.187634,0.00281429,0.000486336,0.00458379,4.09355,50.7782,1.88729,0.00562006,0.163763,0.00945074,0.000323986,0.00445631,3.62679,48.7094,2.11008,0.0535111,0.196692,0.00601864,0.000448793,0.00389725,4.28907,50.0747
"3260",2.2251,0.102663,0.214139,0.000908158,0.000538718,0.00445646,4.08002,50.0134,1.9652,0.0737248,0.178577,0.00343991,0.000403576,0.00452355,3.93965,49.1202,1.9447,0.00295257,0.163958,0.00886241,0.000416555,0.00508681,3.41763,48.8369,2.0271,0.0482028,0.195156,0.00635208,0.000508507,0.00429553,4.36233,49.897
