"","k_kidDD","d_DD","maxdeath","hillDD","k_hillnec","d_CD","k_CDINF","d_INF","k_INFKF","hillKF","h1","INF0"
"8455",0.134679,0.037631,14.1689,43.9114,4.70565,0.00942697,0.224148,0.0111924,0.0224717,10.5417,9.73482,0.000443039
"8456",0.172409,0.071029,11.729,40.8859,3.86306,0.00508138,0.172034,0.00898076,0.0904442,18.2802,8.72597,0.00055889
"8457",0.212054,0.0769238,12.5001,40.9763,4.29416,0.00418824,0.191902,0.0112359,0.146267,13.8378,9.07342,0.000656861
"8458",0.130512,0.0507111,12.4116,39.4786,4.03738,0.00772475,0.310014,0.0128267,0.024107,10.4437,8.65483,0.000408173
"8459",0.128967,0.0456614,12.7768,42.0763,4.37284,0.0127324,0.314736,0.0131149,0.0569003,13.4253,7.91351,0.00073523
"8460",0.164388,0.0559471,13.4223,38.0539,4.65398,0.00608881,0.342723,0.0137015,0.0420045,13.3274,9.02978,0.000495881
"8461",0.146094,0.0519244,13.9978,41.8138,4.64479,0.0084557,0.275287,0.0129567,0.0798232,14.0145,8.06297,0.000506275
"8462",0.154876,0.0506842,13.5219,40.8989,4.77761,0.00595454,0.273371,0.0147171,0.0381158,12.3424,8.68892,0.000872729
"8463",0.184118,0.0654042,12.7764,39.7982,4.10748,0.00845485,0.169126,0.00734215,0.0579492,13.4721,9.24568,0.000195822
"8464",0.183161,0.0628297,12.6326,40.1422,4.13019,0.00887349,0.201329,0.00938403,0.0625735,13.7725,9.63707,0.000306653
"8465",0.17782,0.0625842,12.7157,38.0582,4.0665,0.00718749,0.246555,0.0132694,0.0370626,12.1338,9.67174,0.000358069
"8466",0.185857,0.074532,12.8717,37.2109,4.17123,0.00600829,0.349524,0.0123314,0.0289449,10.7023,8.8462,0.000835243
"8467",0.172279,0.0779413,12.5734,38.83,3.92737,0.00646444,0.305758,0.01212,0.0665174,14.289,7.96984,0.000360731
"8468",0.153465,0.0634707,12.9247,42.2411,3.98878,0.0057158,0.226867,0.0100046,0.0357089,12.5047,8.19219,0.000152713
"8469",0.187977,0.074294,12.859,41.4912,4.09983,0.00431106,0.223271,0.0112895,0.071561,12.247,8.91625,9.17953e-05
"8470",0.158675,0.0690159,12.9685,44.4912,3.7528,0.006785,0.238139,0.0115533,0.0343042,13.7996,8.02642,0.000486746
"8471",0.163479,0.0587709,13.3231,35.6468,4.55895,0.00781631,0.401679,0.0146193,0.0434224,14.727,8.59229,0.000638589
"8472",0.20998,0.0710791,12.1661,41.9047,4.6637,0.0111567,0.278659,0.0131663,0.0814635,13.2468,7.73439,0.000663819
"8473",0.215212,0.066574,12.0907,41.0231,4.85782,0.00821989,0.26374,0.0115572,0.0788775,13.7177,8.80811,0.000501908
"8474",0.239369,0.10097,12.6427,41.3452,3.95236,0.00457183,0.152924,0.00905429,0.0818327,14.4287,8.28129,0.000158424
"8475",0.124948,0.0473524,12.6165,38.4694,4.52365,0.0118891,0.428491,0.0174824,0.0347427,11.5935,7.46903,0.000118219
"8476",0.140278,0.0548706,12.621,38.9487,4.59951,0.0127277,0.441746,0.0205473,0.0291637,10.3574,6.74963,0.000115268
"8477",0.337902,0.132036,13.3003,40.5665,4.00935,0.00331505,0.137305,0.00926858,0.0858473,13.7367,9.21997,0.000981255
"8478",0.192179,0.0684526,12.0214,39.5774,4.13176,0.008908,0.147992,0.00805123,0.0985682,14.5985,8.93472,0.000217745
"8479",0.224741,0.0858126,13.8733,42.0434,4.58675,0.0028811,0.357113,0.0150747,0.0388707,11.8603,8.7064,0.000146911
"8480",0.179222,0.0627209,12.7833,38.5412,4.35734,0.00729444,0.322406,0.01579,0.0502483,14.3586,8.77991,0.00103728
"8481",0.166158,0.0607969,12.2132,37.2098,4.33519,0.00984673,0.382058,0.0156545,0.0518893,12.5607,8.37218,0.000313055
"8482",0.175195,0.0671838,12.1013,36.4857,4.44438,0.00834607,0.284032,0.0110799,0.034696,11.3092,8.07226,0.000458834
"8483",0.175437,0.061689,13.3097,46.4539,4.34515,0.00407489,0.309264,0.0156531,0.0763151,14.642,8.85776,0.000567439
"8484",0.160338,0.0583853,13.2917,45.6155,4.32362,0.00393481,0.27602,0.0127381,0.0670717,15.4668,8.82757,0.00044799
"8485",0.162313,0.0552279,12.738,41.0857,4.61325,0.00593811,0.325935,0.0128502,0.107199,15.1612,8.84523,0.000858842
"8486",0.141285,0.0435533,12.9416,40.3789,4.77097,0.00939083,0.302139,0.0173689,0.0844734,15.7483,8.3368,0.000509885
"8487",0.18625,0.0772799,12.554,41.4359,4.07762,0.00325858,0.205135,0.0106364,0.0387187,11.4601,8.50756,0.000667889
"8488",0.247213,0.0853934,12.3615,44.44,4.15091,0.00432281,0.277515,0.0136669,0.0489797,14.5751,9.6723,0.000598542
"8489",0.206489,0.0718207,12.4921,40.2737,4.38113,0.0046715,0.269808,0.0114353,0.0622215,12.2663,9.42454,0.000258702
"8490",0.108222,0.0444496,12.5864,41.2045,3.91827,0.00977081,0.271342,0.0157309,0.0262451,11.6976,7.63844,0.00105407
"8491",0.135673,0.044742,12.4113,43.2539,4.32671,0.00497046,0.312009,0.014664,0.0387594,10.9158,9.60021,0.000247535
"8492",0.188377,0.0678976,13.5142,41.1637,4.75314,0.00966403,0.252253,0.0100808,0.0797345,13.8596,7.62143,0.00095669
"8493",0.291231,0.107148,13.3061,40.6368,4.14443,0.00683836,0.24625,0.0105198,0.0315839,11.3527,8.88684,0.00023854
"8494",0.322404,0.130345,13.4092,42.2621,4.27871,0.00687159,0.256678,0.00811632,0.0337473,10.9031,8.24591,0.0002163
"8495",0.256075,0.098753,12.5929,38.3563,4.18465,0.00331863,0.193567,0.0123325,0.0624815,12.3399,9.11542,0.000546828
"8496",0.223045,0.0874805,12.8046,37.5281,4.23923,0.0031439,0.219983,0.0121723,0.0416456,12.3101,9.11176,0.000722678
"8497",0.233349,0.0785417,12.6009,39.5935,3.9221,0.0139291,0.262639,0.0112492,0.0944997,16.6879,9.79301,0.000455615
"8498",0.14094,0.0627042,12.5632,39.4258,4.25911,0.00337803,0.276628,0.0204538,0.0310425,11.8656,7.33121,0.000483894
"8499",0.206464,0.0562996,13.2068,42.5706,4.88691,0.00798845,0.408654,0.0185661,0.0864227,17.6303,9.76509,0.000659132
"8500",0.120796,0.0484239,12.6226,37.133,3.60801,0.005653,0.140899,0.008007,0.0416662,12.3615,9.94726,0.000433768
"8501",0.129835,0.049631,13.1436,45.2585,4.84066,0.00410586,0.385628,0.0220085,0.0926087,15.8597,7.10446,0.000436407
"8502",0.185907,0.0648322,12.7112,38.5729,4.098,0.0113722,0.23275,0.00783737,0.0578119,12.52,9.8278,0.000713372
"8503",0.268719,0.113414,13.1881,39.8662,4.62905,0.00370173,0.403986,0.013745,0.0401509,11.4232,7.88506,0.000594722
"8504",0.18273,0.0743774,12.7362,40.9367,4.11326,0.00435855,0.256521,0.0123629,0.0474957,13.1671,8.39239,0.000150491
"8505",0.138319,0.0430131,13.0988,42.9431,4.573,0.00517362,0.264406,0.0158447,0.0588838,14.123,9.2586,6.59341e-05
"8506",0.125173,0.0484124,12.6113,39.0254,4.17757,0.00855325,0.303901,0.0136929,0.0545518,12.5643,8.29677,0.000184109
"8507",0.168153,0.0636367,12.5483,41.9129,4.06814,0.00522709,0.26035,0.0120849,0.0686572,15.455,8.80424,0.000241456
"8508",0.202388,0.0801243,13.6031,41.0178,3.98392,0.00336861,0.259344,0.0150343,0.0456795,13.1803,9.13999,0.000891315
"8509",0.145387,0.0487797,12.2691,40.1675,4.51763,0.00699175,0.26746,0.0149982,0.0320193,10.3159,8.66831,0.000354724
"8510",0.150626,0.0484664,12.2206,40.6776,4.5089,0.00756822,0.278452,0.0149593,0.0304187,10.6078,8.8832,0.000404622
"8511",0.129098,0.0414945,14.2422,38.2102,4.76268,0.0064041,0.381036,0.022047,0.0174812,10.2937,8.80051,0.000556735
"8512",0.273001,0.123601,11.3934,43.3407,3.96797,0.00614616,0.106441,0.00419316,0.0430518,10.131,7.73665,0.000520816
"8513",0.305251,0.122532,13.3718,36.595,4.29765,0.00408634,0.0751588,0.00368351,0.0559664,11.2517,8.97777,0.00047886
"8514",0.115733,0.0349139,12.4111,44.6335,4.43112,0.00809936,0.115999,0.00774769,0.112654,14.0838,9.37757,0.000631518
"8515",0.127126,0.0420028,11.9934,45.204,4.02999,0.00814564,0.17728,0.00916523,0.0440286,13.4291,9.55042,0.000698364
"8516",0.157446,0.0552242,11.962,42.73,4.3142,0.00484501,0.136119,0.00902725,0.0332815,13.5005,8.6892,0.000972684
"8517",0.236377,0.0881763,13.9322,38.6677,4.31923,0.00526243,0.216078,0.0101569,0.0801351,17.1717,8.99104,0.000211791
"8518",0.314115,0.124549,13.4361,43.2157,4.5383,0.00307995,0.29768,0.0159113,0.0876547,14.8026,8.05457,0.000356172
"8519",0.242646,0.0835413,13.0528,42.4411,4.54392,0.00468666,0.251938,0.011605,0.0695605,15.2947,8.97236,0.000567656
"8520",0.229918,0.09018,13.0537,37.142,3.9476,0.0033957,0.234019,0.0136748,0.0633374,12.894,9.67896,0.000540006
"8521",0.203352,0.0676521,12.6938,43.6148,4.65588,0.00493137,0.271523,0.0111783,0.0340025,11.9341,8.94344,0.000596821
"8522",0.176588,0.0575076,12.4939,43.7222,4.70756,0.00567279,0.208569,0.0122511,0.0530502,11.5088,8.4886,0.00050336
"8523",0.190367,0.0693478,12.903,37.9435,4.32248,0.00733924,0.291053,0.0139388,0.0818118,17.4341,8.55062,0.000737099
"8524",0.192951,0.0683811,13.3842,38.694,4.28331,0.00404229,0.230582,0.0134186,0.0237031,9.58999,9.46859,0.000734106
"8525",0.237991,0.0864786,13.3151,35.6633,4.33247,0.00657428,0.416009,0.0153938,0.0207334,11.282,9.20385,0.000758466
"8526",0.196849,0.0629725,12.5372,44.6456,4.36187,0.00548913,0.167535,0.00987243,0.121635,16.6176,9.49743,0.000494318
"8527",0.11964,0.044146,13.2625,37.4459,4.12825,0.0106361,0.329123,0.016923,0.017411,11.1054,8.41277,0.000618571
"8528",0.118477,0.047739,13.0321,41.6332,4.01302,0.0111511,0.342162,0.0153565,0.0272719,9.37489,7.73205,0.000779813
"8529",0.142456,0.050334,13.5726,37.6587,4.2959,0.0068501,0.213177,0.0115579,0.0581195,11.82,9.18027,0.000408326
"8530",0.16161,0.0598944,13.2766,37.719,4.68354,0.0111004,0.333532,0.0138556,0.0193029,10.0035,7.5504,0.000802354
"8531",0.17501,0.0606678,12.4858,44.9365,3.9762,0.00392032,0.205199,0.0119579,0.120751,16.0499,9.79196,0.000599798
"8532",0.20228,0.0857936,13.2546,39.6106,4.57564,0.00434655,0.333996,0.0163929,0.0387133,12.1878,7.5608,0.000564924
"8533",0.17946,0.0537311,13.0658,44.0972,4.89883,0.00499293,0.281012,0.0133876,0.0232577,9.91404,9.05497,0.000790016
"8534",0.218442,0.0736228,13.2099,37.6593,4.45492,0.0043478,0.275897,0.0135449,0.0912903,16.0069,9.54381,0.000408161
"8535",0.21466,0.080494,12.9798,37.5812,4.23666,0.00459861,0.307516,0.0145842,0.0737698,16.386,8.93105,0.000361794
"8536",0.356353,0.122671,12.895,40.349,4.95166,0.00269817,0.367548,0.0218355,0.0540939,13.0171,8.55408,0.000337136
"8537",0.256468,0.100168,12.5789,40.7686,3.90187,0.00292912,0.286687,0.0144322,0.0726738,15.7507,9.77982,0.000866969
"8538",0.246927,0.0929368,13.1254,39.9647,4.08259,0.00272142,0.234165,0.0144253,0.0616416,11.8531,9.87567,0.00035546
"8539",0.196433,0.0625789,12.8614,39.9675,4.53228,0.00466532,0.371163,0.018342,0.0325975,13.6177,9.70153,0.00040573
"8540",0.155043,0.0577756,13.2094,43.5188,4.59527,0.00623684,0.322129,0.0167826,0.0903938,15.0042,7.56164,0.000628923
"8541",0.155266,0.0484245,12.8428,45.5959,4.70574,0.00593639,0.298828,0.0149782,0.0935956,19.6621,8.7201,0.000841812
"8542",0.119198,0.0439592,12.9248,45.0305,4.55252,0.00759799,0.359349,0.0166444,0.100333,16.9757,7.48467,0.000714271
"8543",0.13901,0.0507428,12.9802,37.4249,4.03519,0.00550433,0.191676,0.0115159,0.029214,9.36748,9.55997,0.000616576
"8544",0.153291,0.0490365,13.6728,41.7489,4.49022,0.00589476,0.204241,0.010729,0.0232282,10.5512,9.45479,0.000346019
"8545",0.194412,0.0738571,12.3831,41.8305,4.28808,0.00733681,0.304414,0.0124142,0.113725,15.5531,8.14669,0.000424416
"8546",0.125007,0.0404933,13.393,41.5614,4.44428,0.00915653,0.279485,0.0131788,0.0434681,11.7163,9.04094,0.000523623
"8547",0.153744,0.0555601,12.8517,40.8829,4.06312,0.00617209,0.198996,0.0107115,0.0333001,11.097,9.12667,0.000350258
"8548",0.157199,0.0613854,12.8281,40.6953,4.13663,0.00628782,0.265214,0.0117099,0.0420343,12.5123,8.50575,0.000548906
"8549",0.157238,0.0501962,13.2994,41.0266,4.57906,0.00648392,0.260823,0.0155465,0.0327103,11.0635,8.86078,0.000634873
"8550",0.181334,0.0684983,12.966,35.8388,4.38951,0.00610856,0.343113,0.0171259,0.0260319,12.0911,8.33411,0.000491089
"8551",0.203975,0.0729789,13.1513,39.8095,4.4907,0.00523372,0.397843,0.0150966,0.0456659,17.367,8.94268,0.000948234
"8552",0.176308,0.0710117,13.3874,41.9845,4.2927,0.0030955,0.276793,0.0173365,0.076918,11.3331,8.39793,0.000288599
"8553",0.337968,0.122644,12.3155,38.3935,4.4536,0.0120061,0.168722,0.00703514,0.0892555,13.0665,8.17228,0.000994613
"8554",0.276851,0.0999149,11.9201,39.8008,4.30609,0.00782521,0.256065,0.00886801,0.0371793,13.3766,8.95962,0.000371018
"8555",0.335399,0.138675,11.8314,37.367,4.16781,0.0077309,0.276219,0.00888437,0.0495502,12.5493,8.34037,0.00067954
"8556",0.127375,0.0399722,13.6803,44.2705,4.39554,0.00567817,0.1529,0.0121574,0.0421179,11.1276,9.14202,0.000395499
"8557",0.169581,0.0630999,12.81,36.5806,4.30646,0.010326,0.206206,0.00661432,0.0286917,9.67821,8.83564,0.000667497
"8558",0.310794,0.117048,13.2564,43.0804,4.13164,0.00606732,0.259371,0.0123416,0.0244009,10.5133,8.52323,0.000511347
"8559",0.125234,0.0490997,12.8668,45.4958,3.42707,0.0089214,0.189181,0.0085227,0.0691039,14.8828,9.66194,0.000534731
"8560",0.139257,0.0511834,12.8481,37.0651,4.1491,0.00439272,0.138634,0.00955476,0.0769703,12.8189,9.36229,0.000569094
"8561",0.190042,0.0628606,12.3975,41.2546,4.72577,0.00593742,0.271816,0.0118754,0.0458693,16.2804,8.6854,0.000608882
"8562",0.132546,0.0476961,12.4323,45.4942,4.17103,0.00579928,0.302426,0.0164195,0.0987414,16.664,8.43193,0.000505716
"8563",0.177409,0.0634248,14.1061,40.849,4.25924,0.00491072,0.24628,0.0124122,0.0597468,14.7351,9.32004,0.000415576
"8564",0.295029,0.109037,11.9055,42.0823,4.53028,0.00411888,0.290568,0.0118204,0.049357,11.8425,8.58884,0.000450296
"8565",0.1736,0.0649016,13.2227,40.9744,4.25509,0.00878,0.107078,0.00495419,0.075386,16.2319,8.36064,0.000777556
"8566",0.193648,0.0645588,12.6862,40.2893,4.45524,0.00466771,0.219813,0.0134622,0.0191201,9.64105,9.31255,0.000538328
"8567",0.122918,0.0412032,13.366,43.1992,4.33978,0.0131327,0.190336,0.00838541,0.0372523,11.3128,8.46349,0.000260655
"8568",0.262142,0.102164,12.3748,37.7699,4.1752,0.00273388,0.394895,0.0193399,0.0630263,13.9853,9.3592,0.000315797
"8569",0.325124,0.124178,12.5202,38.4783,4.22546,0.00268367,0.34651,0.0188833,0.0558654,13.2857,9.32627,0.000434778
"8570",0.341627,0.137602,12.8291,38.0261,4.33721,0.00296986,0.393922,0.017685,0.0432486,13.3766,8.65572,0.000360102
"8571",0.216466,0.0814483,12.8751,41.3776,4.36618,0.00322537,0.283035,0.015347,0.01971,10.1282,8.73218,0.000125488
"8572",0.178425,0.061093,13.6366,42.8417,4.74344,0.00720523,0.386449,0.0160751,0.0632666,13.4283,8.14741,0.000231006
"8573",0.128938,0.0513505,12.8126,38.2109,4.27494,0.00638069,0.302427,0.0160991,0.0663016,12.9983,7.93425,0.000238672
"8574",0.18591,0.0603017,13.6113,40.7576,4.52723,0.00639981,0.381706,0.0159453,0.0345443,12.7449,9.27315,0.000428187
"8575",0.16675,0.0617888,12.3342,41.4648,4.1791,0.00571855,0.285783,0.0115747,0.0360383,11.6035,8.94701,0.000796037
"8576",0.228109,0.0749924,12.4642,37.2746,4.71892,0.00653225,0.268883,0.0135668,0.050599,11.9802,8.87252,0.000684737
"8577",0.156372,0.0555374,13.4681,45.591,3.82944,0.00953627,0.192268,0.0102788,0.0618831,13.8354,9.08354,0.000256984
"8578",0.163899,0.0527366,13.6683,47.0835,4.48017,0.00621064,0.221767,0.0095084,0.0655512,12.9912,9.28945,0.000433235
"8579",0.143141,0.0553534,12.9801,42.6532,4.45713,0.00477944,0.200681,0.0105938,0.0587832,13.9359,7.95754,0.000499914
"8580",0.176052,0.0675711,12.8327,37.8182,4.11004,0.00883799,0.334248,0.0162184,0.0519388,14.2987,8.37328,0.000385978
"8581",0.185485,0.0790697,12.6689,37.4178,4.20042,0.00453195,0.325993,0.012948,0.0586717,13.0502,8.28365,0.000289738
"8582",0.201088,0.0770503,13.15,43.4455,4.52333,0.00495915,0.267481,0.0121896,0.0418806,12.2684,7.95045,0.000916859
"8583",0.207411,0.0751742,13.4346,44.4186,4.69052,0.00502141,0.358274,0.0146211,0.0375351,12.2465,8.00967,0.000612213
"8584",0.173437,0.0725091,13.5079,43.6696,4.06085,0.00557556,0.207052,0.0106367,0.0504872,12.902,7.87689,0.000769836
"8585",0.167788,0.0522958,12.412,39.9487,4.33537,0.0108362,0.319641,0.0117369,0.0725196,15.1404,9.97429,0.000350362
"8586",0.1147,0.0351834,12.5828,39.5691,4.62214,0.00720093,0.261043,0.0153079,0.0458645,12.2345,9.24398,0.000630306
"8587",0.122879,0.037659,12.667,38.3259,4.51751,0.00764934,0.281814,0.0178947,0.0501292,12.319,9.39938,0.000551851
"8588",0.171216,0.0661895,13.2772,43.239,4.04782,0.0079433,0.184294,0.00772399,0.0944355,18.1436,8.41759,0.000613987
"8589",0.220309,0.0787801,12.6365,40.1655,4.89937,0.00364841,0.30573,0.0200282,0.0198603,10.9497,7.94992,0.000647716
"8590",0.26198,0.0758333,12.5056,43.0809,5.43103,0.00463541,0.328333,0.0141979,0.0379136,11.0758,8.98366,0.000491516
"8591",0.247741,0.107681,13.0441,40.979,4.09684,0.0040179,0.216362,0.011472,0.0430481,12.7395,7.89707,0.000598472
"8592",0.245322,0.102351,12.6268,38.9923,4.09531,0.00473362,0.297045,0.0123974,0.0443956,12.2188,8.3686,0.000472095
"8593",0.268366,0.105431,13.076,36.8859,4.1953,0.00507186,0.297308,0.0135337,0.0432691,13.9123,8.77117,0.000528192
"8594",0.290155,0.121058,12.9482,36.3084,4.11261,0.00409293,0.36777,0.0154209,0.0557134,12.0784,8.84455,0.000989404
"8595",0.168146,0.0532455,12.951,43.7385,4.7166,0.00513436,0.158534,0.00895448,0.0439359,12.6381,9.05342,0.000122969
"8596",0.128021,0.0420071,12.4054,42.706,4.53139,0.00743288,0.129941,0.00715007,0.0593119,11.6403,8.8405,0.000466186
"8597",0.280054,0.108825,13.1033,36.9007,4.28545,0.00249118,0.381986,0.0198397,0.0552789,14.8099,9.28885,0.000281088
"8598",0.176214,0.0913576,13.1848,39.0918,3.65126,0.00418745,0.31083,0.0174979,0.0675859,12.6031,7.49381,0.000252084
"8599",0.135525,0.0481224,13.151,40.1551,3.82416,0.0070755,0.299889,0.0179908,0.0622604,14.2678,9.66618,0.000341862
"8600",0.117614,0.0507737,13.4002,41.4339,4.10401,0.00966557,0.286274,0.0147186,0.0406499,15.0632,6.99796,0.000580381
"8601",0.160553,0.0521528,12.8405,41.1323,4.46198,0.0113812,0.474104,0.0173531,0.0297903,11.8636,8.88661,0.000424252
"8602",0.132453,0.0447641,12.9083,42.295,4.39496,0.00432375,0.2624,0.0157141,0.0321203,13.6569,9.01688,0.000767492
"8603",0.176182,0.0598437,12.6161,39.9793,4.13775,0.0127341,0.40296,0.0151657,0.0506243,12.246,9.15052,0.000306661
"8604",0.256788,0.0927834,12.8654,41.1,4.252,0.00385925,0.205111,0.0111921,0.0596274,11.4664,9.43692,0.000901965
"8605",0.160904,0.0492198,12.8005,40.5044,4.54704,0.00766894,0.298247,0.0152895,0.0468628,14.4649,9.35987,4.62925e-05
"8606",0.164104,0.0547291,12.5192,39.6527,4.67036,0.00540133,0.329967,0.0162675,0.0592258,14.5046,8.89163,4.97913e-05
"8607",0.25875,0.101618,13.5113,42.9089,4.03086,0.00402333,0.214302,0.0103162,0.0529173,12.4704,8.94841,9.87109e-05
"8608",0.20995,0.0915711,12.066,36.9904,3.84416,0.00973059,0.229637,0.00823647,0.059208,13.2412,8.20075,0.000737829
"8609",0.248198,0.0927083,13.3716,41.2415,4.21657,0.00282777,0.315778,0.0200285,0.0779931,13.3667,9.18067,0.000136434
"8610",0.200148,0.0917109,13.1263,41.0173,4.10708,0.00336246,0.30125,0.0143941,0.0849379,15.8516,7.85069,5.69966e-05
"8611",0.238355,0.0835373,12.6191,38.8723,4.63107,0.00391906,0.464652,0.0205019,0.0452207,12.5232,9.14431,0.000129541
"8612",0.117919,0.040444,13.2784,43.7205,4.02595,0.0076596,0.173432,0.00906273,0.0289398,10.0892,9.2754,0.000651198
"8613",0.115681,0.0436755,13.2062,43.5597,4.11764,0.00715599,0.109228,0.00584181,0.0531601,12.2713,8.66933,0.000607948
"8614",0.140867,0.0483518,13.5386,42.3616,4.27675,0.00569363,0.124767,0.00842166,0.0655158,14.5972,8.98674,0.000503642
"8615",0.184867,0.0660808,11.676,39.0056,4.3485,0.00513136,0.293282,0.013431,0.0376612,12.6083,8.97324,0.000719681
"8616",0.251393,0.126627,12.2477,43.4157,3.77979,0.00503036,0.381358,0.0151045,0.0304877,11.0513,7.30506,0.000359521
"8617",0.272184,0.124797,12.1737,44.3916,3.76803,0.00464971,0.330898,0.015939,0.0313165,12.5618,7.80207,0.000512951
"8618",0.236151,0.0973455,12.4784,42.8927,3.84861,0.00265168,0.249748,0.0157337,0.0435038,11.2945,9.23568,0.000442278
"8619",0.212729,0.0710357,13.3894,37.775,4.9425,0.0065551,0.244408,0.010621,0.0905707,15.1113,8.52615,0.000841221
"8620",0.218581,0.0883571,12.1115,43.5557,3.88901,0.00299872,0.250475,0.015177,0.0539654,12.5914,8.976,0.000342724
"8621",0.208038,0.0798609,13.1861,40.7923,4.2212,0.00459021,0.22232,0.0124636,0.0540676,13.1145,8.66771,0.00105252
"8622",0.234083,0.0809932,12.6379,43.9299,4.44157,0.00501567,0.238432,0.0118861,0.0867332,14.4016,8.92346,0.000225993
"8623",0.181943,0.0814821,13.4105,38.4875,3.70962,0.00596299,0.253759,0.0128666,0.0658096,14.2606,8.22208,0.000236114
"8624",0.136314,0.0523916,12.5727,44.0821,4.26348,0.00653189,0.283893,0.0121692,0.0343969,12.046,8.00296,2.80983e-05
"8625",0.160694,0.0564977,12.9744,37.7911,4.4585,0.00750813,0.372447,0.0153388,0.0457067,12.2786,8.85523,7.06338e-05
"8626",0.165092,0.0566758,13.044,38.3281,4.56084,0.00738943,0.306152,0.0147412,0.0552534,12.5055,8.65062,0.000185032
"8627",0.148143,0.054288,12.9511,42.8156,4.18433,0.0112018,0.355632,0.0115924,0.037638,12.2466,8.41135,0.000155828
"8628",0.20997,0.0888576,13.1602,40.6425,4.26526,0.00433771,0.299528,0.0112322,0.0805433,14.1726,8.25161,0.000669239
"8629",0.200514,0.074242,12.7616,39.2227,4.34371,0.00961478,0.269824,0.00923867,0.0615371,13.0084,8.52708,0.000470003
"8630",0.174251,0.0621498,12.8055,39.1972,4.25074,0.00610962,0.242715,0.0134786,0.0279568,10.1855,9.05806,0.000694399
"8631",0.280918,0.112197,13.3188,35.3792,4.67342,0.00372073,0.386409,0.0175003,0.0835332,15.7959,8.05374,0.000489557
"8632",0.161002,0.0655634,13.3109,42.3969,3.65721,0.00674375,0.177237,0.00723767,0.0284647,10.3761,9.2365,0.000712695
"8633",0.146543,0.056683,13.5307,42.7841,3.57046,0.0104603,0.22951,0.0105711,0.0146178,8.59521,9.30429,0.000510965
"8634",0.191717,0.0581193,12.3421,38.3111,5.08584,0.00467268,0.354406,0.0165575,0.106299,18.654,9.17117,0.000810739
"8635",0.182057,0.0919234,13.7574,42.0329,3.52667,0.00634991,0.178509,0.00745417,0.0540919,11.9941,7.87835,0.000251344
"8636",0.232617,0.0996601,12.879,42.798,3.65037,0.00262464,0.266353,0.0142247,0.054648,12.019,9.56069,0.000548533
"8637",0.204131,0.0898182,12.9156,39.1394,3.56443,0.00708772,0.263926,0.0139282,0.0865619,17.1662,8.38259,0.000654742
